flag,runner_name,is_wr,is_pb,in_game_time,re_timed_time,date,days_since,src_status,seed,instances(depracated),depracated,link,minutes,seconds,milliseconds,total_milliseconds,total_seconds,rounding,current_wr,normal_time,wr_at_time,normal_time,decay,weight,k,run_score,non_weighted_run_score,current_wr_run_score,dynamic_k,blank,iron_source,has_tnt,enter_type,enter_time,enter_structure1_split,structure_1_time,structure1_type,structure1_split,structure1_exit_time,structure1_structure2_split,structure2_time,structure2_type,structure_2_split,structure2_exit,blaze_rates_string,blaze_rods_dropped,blazes_killed,blaze_rates_decimal,structure2_exit_exit1_split,rods_obtained_pre_exit1,num_exits,exit1_time,stronghold_travel_type,triangulation_split,eyes_thrown,eye_breaks,eyes_left,total_eye_loss,reenter_time,exit_2_split,stronghold_distance,<400,400-1000,1000-1500,1500-2000,200+,exit_2_time,theoretical_blind,nether_split,total_nether,total_ow2,post_blind,structure2_finish_split,structure2_exit_stronghold_split,stronghold_time,portal_room_locator_type,stronghold_split,frames_filled,frames_needed,end_enter_time,end_type,explosives_used,rotations,zero_explosivies,perch_explosives,end_spawn_type,dragon_node,dragon_location,dragon_angle,tower_height,tower,standing_height,end_split,truncated_igt,bastion_type,bastion_route,chests_checked,depracated,bastion_enter_time,bastion_enter_route_start_split,route_start_time,route_split,total_bastion_split,bastion_exit_time,obsidian,string,glowstone,arrows,pearls,crying_obsidian,days_since,elo_weight,elo,timeloss 
🇺🇸,Dylqn,0,1,9:54.988,9:51.164,01 Aug 2022,1374,(V),-7315821799138863380,,,https://www.speedrun.com/mc/runs/yod43rjm,9,51,164,591164,591,0,410359,1.440602009,517884,1.141498868,-0.0005,0.5031,1.541364717,410.2504,815.4725,91.9127,6.53840,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374,0,0,
🇳🇴,skycrab1,0,0,9:50.489,9:51.181,20 Mar 2026,47,(U),unknown,,,https://www.youtube.com/watch?v=_SXbQSqj37s&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=173,9,51,181,591181,591,0,410359,1.440643437,410359,1.440643437,-0.0005,0.9768,9.377309475,31.8391,32.5962,91.8519,6.53970,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0.98967141,32.25949822,
🇨🇦,sockmonkey747,0,1,9:45.214,9:51.192,22 Sep 2022,1322,(V),-7834893168215751805,09,Yes,https://www.speedrun.com/mc/run/yl16p3xm,9,51,192,591192,591,0,410359,1.440670242,517884,1.141552935,-0.0005,0.5163,1.54191096,420.9956,815.3540,91.8126,6.54054,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:51.202,9:51.202,09 Oct 2024,574,(U),6786942152196432309,,,https://www.youtube.com/watch?v=qIX6RDLk3Fw&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=79,9,51,202,591202,591,0,410359,1.440694611,421494,1.402634438,-0.0005,0.7505,7.590761793,57.5356,76.6619,91.7769,6.54130,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,574,0.00000000611866195,0.0000004690679717,
🇳🇴,skycrab1,0,0,9:51.237,9:51.237,04 Sep 2024,609,(U),-5564102044404778436,,,https://www.youtube.com/watch?v=J6913JzSFoI&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=63,9,51,237,591237,591,0,410359,1.440779902,421494,1.402717476,-0.0005,0.7375,7.594310238,56.4443,76.5355,91.6520,6.54397,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,609,0.0000000001551462493,0.00000001187418816,
🇮🇹,drip120,0,0,9:49.755,9:51.238,17 Dec 2025,140,(U),unknown,,,https://www.youtube.com/watch?v=wz6HL9sHv3A,9,51,238,591238,591,0,410359,1.440782339,410359,1.440782339,-0.0005,0.9324,9.384467826,30.2857,32.4817,91.6484,6.54405,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,140,0.7600280032,24.68699525,
🇫🇮,AndrewCrow,0,0,9:51.066,9:51.257,09 Jun 2025,331,(U),unknown,,,https://www.youtube.com/watch?v=v8YGkPkyD8w,9,51,257,591257,591,0,410359,1.44082864,421494,1.402764927,-0.0005,0.8475,7.596338581,64.8003,76.4633,91.5806,6.54550,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,0.02660997589,2.034686129,
🇫🇮,megelimc,0,0,9:47.731,9:51.467,01 Jan 2024,856,(U),Unknown,??,Yes,https://www.youtube.com/watch?v=ZnJ9vJWKmrI,9,51,467,591467,591,0,410359,1.441340387,446254,1.325404366,-0.0005,0.6518,4.861646817,165.6942,254.2057,90.8337,6.56154,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇷,AstraF,0,0,9:51.720,9:51.720,27 Oct 2023,922,(U),-337439981175768477,01,Yes,https://www.youtube.com/watch?v=2BIv_Ia0X00,9,51,720,591720,592,1,410359,1.441956921,465828,1.270254257,-0.0005,0.6307,3.489185006,273.7137,434.0165,89.9393,6.58091,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇷🇺,aleen,0,0,9:51.372,9:51.955,13 Jun 2023,1058,(U),527896806905356617,04,Yes,https://www.youtube.com/watch?v=T3tdEJDfjbA,9,51,955,591955,592,1,410359,1.44252959,465828,1.270758735,-0.0005,0.5892,3.499968031,254.7069,432.2972,89.1136,6.59895,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇬🇧,priffie,0,1,9:52.129,9:52.129,06 Apr 2023,1126,(V),-6774371518579710751,12,Yes,https://www.speedrun.com/mc/run/y4g4q23y,9,52,129,592129,592,0,410359,1.442953609,465828,1.271132263,-0.0005,0.5695,3.507971389,245.4675,431.0244,88.5055,6.61233,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1126,0,0,
🇩🇰,Bloopy,0,0,9:51.888,9:52.213,01 Dec 2024,521,(U),-585511820718115060,,,https://www.youtube.com/watch?v=NZGdtGg7EMI,9,52,213,592213,592,0,410359,1.443158308,421494,1.405033049,-0.0005,0.7707,7.693855394,56.3102,73.0670,88.2129,6.61880,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,521,0.0000007213970917,0.00005271030221,
🇺🇸,doogile,0,0,9:47.627,9:52.339,30 Mar 2025,402,(U),unknown,,,https://www.youtube.com/watch?v=qhwp9ohvjNc,9,52,339,592339,592,0,410359,1.443465356,421494,1.405331986,-0.0005,0.8179,7.706790451,59.4026,72.6271,87.7753,6.62852,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,402,0.001508739417,0.1095753792,
🇧🇪,boyenn,0,0,9:52.329,9:52.329,02 May 2025,369,(U),unknown,,,https://www.youtube.com/watch?v=d_SBrMIiMm4,9,52,329,592329,592,0,410359,1.443440987,421494,1.405308261,-0.0005,0.8315,7.705763155,60.4199,72.6620,87.8099,6.62775,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,369,0.006575919255,0.4778191244,
🇫🇮,sadekeppi,0,0,9:52.481,9:52.481,18 Feb 2026,77,(U),unknown,,,https://www.youtube.com/watch?v=2Lpf6uTKLWQ,9,52,481,592481,592,0,410359,1.443811394,410359,1.443811394,-0.0005,0.9622,9.541776667,28.9245,30.0598,87.2837,6.63948,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇦🇺,retropog,0,1,9:52.143,9:52.559,14 Mar 2023,1149,(V),-5536233051706105500,01,Yes,https://www.speedrun.com/mc/run/mro0xldm,9,52,559,592559,593,1,410359,1.444001472,465828,1.272055351,-0.0005,0.5630,3.527820547,240.8903,427.8796,87.0145,6.64551,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:50.254,9:52.607,29 Aug 2025,250,(U),unknown,,,https://www.youtube.com/watch?v=1CSaPJ3zD9E,9,52,607,592607,593,1,410359,1.444118443,410359,1.444118443,-0.0005,0.8825,9.557852115,26.3180,29.8222,86.8491,6.64922,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,250,0.2096113872,6.251075948,
🇸🇰,NoFear1337,0,0,9:52.674,9:52.674,14 Jul 2023,1027,(U),3311070428506478041,,,https://www.youtube.com/watch?v=0xG_Me1Rz5g,9,52,674,592674,593,1,410359,1.444281714,465828,1.272302223,-0.0005,0.5984,3.533146156,255.5389,427.0387,86.6186,6.65441,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1027,0,0,
🇸🇰,NoFear1337,0,0,9:51.200,9:52.693,27 Nov 2024,525,(U),unknown,,,https://www.youtube.com/watch?v=fOaCQDFWOJY&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=14,9,52,693,592693,593,1,410359,1.444328015,421494,1.406171855,-0.0005,0.7691,7.743235029,54.9163,71.4009,86.5533,6.65588,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,525,0.0000005195449524,0.00003709599255,
🇫🇮,AndrewCrow,0,0,9:51.787,9:52.736,08 Feb 2025,452,(U),unknown,,,https://www.youtube.com/watch?v=3nU_mEfgpK0,9,52,736,592736,593,1,410359,1.444432802,421494,1.406273873,-0.0005,0.7977,7.747672302,56.8398,71.2530,86.4057,6.65921,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452,0.00009760900544,0.00695492996,
🇸🇰,NoFear1337,0,0,9:52.350,9:52.741,04 Nov 2025,183,(U),unknown,,,https://www.youtube.com/watch?v=OHpcSW2oLMw,9,52,741,592741,593,1,410359,1.444444986,410359,1.444444986,-0.0005,0.9126,9.5749745,26.9854,29.5711,86.3885,6.65960,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,183,0.541805228,16.02175677,
🇨🇳,pluginL,0,1,9:50.137,9:52.818,24 Aug 2022,1351,(V),656442864665422707,09,Yes,https://www.speedrun.com/mc/run/mrr1172m,9,52,818,592818,593,1,410359,1.444632627,517884,1.144692634,-0.0005,0.5089,1.573944427,411.3969,808.4012,86.1245,6.66556,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,Zylenox,0,1,9:50.003,9:52.982,01 Oct 2022,1313,(X),7341342396448378050,06,Yes,https://www.speedrun.com/mc/run/zgqlvxey,9,52,982,592982,593,1,410359,1.445032277,517884,1.145009307,-0.0005,0.5187,1.577209659,418.9204,807.6921,85.5641,6.67829,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1313,0,0,
🇫🇮,AndrewCrow,0,0,9:51.477,9:53.013,04 Jul 2025,306,(U),unknown,,,https://www.youtube.com/watch?v=CjilClmnXOo,9,53,13,593013,593,0,410359,1.44510782,410359,1.44510782,-0.0005,0.8581,9.609813812,24.9426,29.0662,85.4585,6.68070,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,0.05696822629,1.655850239,
🇨🇦,Mynski,0,0,9:50.933,9:53.151,01 Jul 2023,1039.333333,(U),Unknown,??,Yes,https://www.youtube.com/watch?v=cXPQARw8DO8,9,53,151,593151,593,0,410359,1.445444111,465828,1.273326206,-0.0005,0.5947,3.555313231,251.8942,423.5518,84.9892,6.69142,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇨🇦,Aquacorde,0,0,9:52.194,9:53.340,22 Sep 2024,591,(U),-9213133469295055645,,,https://www.youtube.com/watch?v=WlkQTuuVfUg,9,53,340,593340,593,0,410359,1.445904683,421494,1.407706871,-0.0005,0.7442,7.810239139,51.4932,69.1965,84.3493,6.70614,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,591,0.000000001084109309,0.00000007501654163,
🇫🇮,AndrewCrow,0,1,9:53.628,9:53.628,09 Mar 2022,1519,(V),-4620186726931781022,,,https://www.speedrun.com/mc/runs/yvq5e58m,9,53,628,593628,594,1,410359,1.446606508,548820,1.081644255,-0.0005,0.4679,1.036797208,431.3350,921.8523,83.3803,6.72862,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519,0,0,
🇰🇷,temp_gd,0,1,9:49.097,9:53.643,28 Dec 2023,860,(V),6992561561030864143,12,Yes,https://www.speedrun.com/mc/run/ywnx46ny,9,53,643,593643,594,1,410359,1.446643061,446254,1.330280513,-0.0005,0.6505,5.003609051,155.9875,239.7930,83.3301,6.72979,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:52.003,9:53.778,08 Aug 2024,636,(U),-7456900742999053389,,,https://www.youtube.com/watch?v=nJT3-TIU4ak&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=49,9,53,778,593778,594,1,410359,1.446972042,421494,1.408746032,-0.0005,0.7276,7.855890171,49.2812,67.7309,82.8786,6.74035,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,636,0,0.0000000004551456472,
🇵🇱,DoWiii,0,1,9:49.255,9:53.787,01 Aug 2023,1009,(X),4890156782028618335,08,Yes,https://www.speedrun.com/mc/runs/m3qw49dy,9,53,787,593787,594,1,410359,1.446993974,465828,1.274691517,-0.0005,0.6038,3.585064092,252.9382,418.9054,82.8486,6.74105,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,AndrewCrow,0,0,9:51.947,9:53.877,28 May 2025,343,(U),unknown,,,https://www.youtube.com/watch?v=f7zANgiWh0A,9,53,877,593877,594,1,410359,1.447213294,421494,1.408980911,-0.0005,0.8424,7.866241263,56.7799,67.4026,82.5486,6.74810,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,0.01767930204,1.191630474,
🇮🇹,Tiger,0,1,9:52.512,9:53.934,09 Jan 2024,848,(U),-3526546892064748908,09,Yes,https://www.youtube.com/watch?v=WxdVXejncoc,9,53,934,593934,594,1,410359,1.447352196,421494,1.409116144,-0.0005,0.6544,7.872206465,43.9865,67.2141,82.3590,6.75257,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,Zylenox,0,0,9:52.464,9:53.967,08 Jun 2023,1063,(U),unknown,15,Yes,https://www.youtube.com/watch?v=tgOPJWqSS2A,9,53,967,593967,594,1,410359,1.447432614,465828,1.275077926,-0.0005,0.5877,3.593524735,245.4277,417.5910,82.2493,6.75516,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1063,0,0,
🇺🇸,Reignex,0,0,9:54.301,9:54.301,27 Oct 2023,922,(U),Unknown,12,Yes,https://www.youtube.com/watch?v=NT6B08BXV4c,9,54,301,594301,594,0,410359,1.448246535,465828,1.275794929,-0.0005,0.6307,3.609271554,261.8173,415.1529,81.1452,6.78140,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:54.420,9:54.420,03 Jul 2024,672,(U),unknown,,,https://www.youtube.com/watch?v=wLSjADbTw0g&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=11,9,54,420,594420,594,0,410359,1.448536525,421494,1.410269185,-0.0005,0.7146,7.923230694,46.8946,65.6214,80.7542,6.79077,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,672,0,0,
🇺🇸,doogile,0,0,9:48.840,9:54.481,30 Nov 2023,888,(U),984680660246125124,,,https://www.youtube.com/watch?v=o4MQAI-5dNk,9,54,481,594481,594,0,410359,1.448685176,465828,1.276181337,-0.0005,0.6415,3.617783589,265.4637,413.8395,80.5542,6.79558,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,888,0,0,
🇳🇴,skycrab1,0,0,9:53.575,9:54.586,23 May 2024,713,(U),891404935747886516,,,https://www.youtube.com/watch?v=Jej0PF9SsMc&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=22,9,54,586,594586,595,1,410359,1.448941049,421494,1.410663022,-0.0005,0.7001,7.940725749,45.5664,65.0835,80.2109,6.80386,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,713,0,0,
🇺🇸,Reignex,0,0,9:54.710,9:54.710,13 Aug 2023,997,(U),Unknown,12,Yes,https://www.youtube.com/watch?v=NT6B08BXV4c,9,54,710,594710,595,1,410359,1.449243224,465828,1.276672935,-0.0005,0.6074,3.628638898,250.3684,412.1689,79.8067,6.81365,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,doogile,0,0,9:53.274,9:54.737,30 Apr 2023,1102,(U),8647590348212055728,,,https://www.youtube.com/watch?v=LCDb8vZEG8M,9,54,737,594737,595,1,410359,1.44930902,465828,1.276730896,-0.0005,0.5764,3.629920712,237.4496,411.9720,79.7188,6.81579,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1102,0,0,
🇳🇴,skycrab1,0,1,9:48.928,9:54.790,17 Aug 2023,993,(V),4841977551772325086,,,https://www.speedrun.com/mc/runs/zx3pxk8z,9,54,790,594790,595,1,410359,1.449438175,465828,1.276844672,-0.0005,0.6087,3.632438048,250.5145,411.5855,79.5466,6.81998,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,993,0,0,
🇫🇮,AndrewCrow,0,0,9:52.821,9:54.803,26 May 2025,345,(U),unknown,,,https://www.youtube.com/watch?v=26-ceURSKcg,9,54,803,594803,595,1,410359,1.449469854,421494,1.411177858,-0.0005,0.8416,7.963647411,54.1836,64.3848,79.5044,6.82101,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,0.01646756649,1.060261719,
🇺🇸,Feinberg,0,0,9:54.890,9:54.890,03 Apr 2023,1129,(U),Unknown,15,Yes,https://www.youtube.com/watch?v=o4EgXKKjRmg,9,54,890,594890,595,1,410359,1.449681864,465828,1.277059344,-0.0005,0.5686,3.637192018,233.6311,410.8563,79.2223,6.82789,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,Feinberg,0,0,9:50.556,9:55.093,28 May 2024,708,(U),330307922541256134,,,https://www.youtube.com/watch?v=9kp1QTbxTGM,9,55,93,595093,595,0,410359,1.450176553,421494,1.411865887,-0.0005,0.7019,7.994371574,44.5405,63.4593,78.5668,6.84398,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:51.595,9:55.093,04 Nov 2023,914,(U),unknown,,,https://www.youtube.com/watch?v=6XR2MBsNb6k&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=3,9,55,93,595093,595,0,410359,1.450176553,465828,1.277495127,-0.0005,0.6332,3.646859798,259.2090,409.3763,78.5668,6.84398,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,914,0,0,
🇵🇱,watermelon1708,0,0,9:55.102,9:55.102,09 Nov 2025,178,(U),unknown,,,https://www.youtube.com/watch?v=ZPS7AydV7hs,9,55,102,595102,595,0,410359,1.450198485,410359,1.450198485,-0.0005,0.9148,9.881142372,23.2413,25.4046,78.5378,6.84469,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,178,0.5689429008,14.45376855,
🇺🇸,AceRPx,0,1,9:54.223,9:55.141,30 Mar 2023,1133,(V),8614971074767213425,12,Yes,https://www.speedrun.com/mc/run/zqenvvrz,9,55,141,595141,595,0,410359,1.450293523,465828,1.277598169,-0.0005,0.5675,3.649149152,232.1259,409.0265,78.4123,6.84779,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:55.288,9:55.288,11 Sep 2024,602,(U),-7383229006023208125,,,https://www.youtube.com/watch?v=hsEjtrLyOUM&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=68,9,55,288,595288,595,0,410359,1.450651746,421494,1.412328527,-0.0005,0.7401,8.015089937,46.5081,62.8422,77.9406,6.85946,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,602,0.0000000003350568825,0.00000002105572369,
🇧🇷,sanjinhu,0,1,9:53.150,9:55.335,07 Jul 2023,1033.291667,(V),-7500588924072040295,04,Yes,https://www.speedrun.com/mc/run/y8600ndm,9,55,335,595335,595,0,410359,1.45076628,465828,1.278014632,-0.0005,0.5965,3.658415138,243.1483,407.6127,77.7901,6.86320,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:55.440,9:55.440,02 Oct 2023,947,(U),unknown,,,https://www.youtube.com/watch?v=wSvd77nUE5w,9,55,440,595440,595,0,410359,1.451022154,465828,1.278240037,-0.0005,0.6228,3.663439056,253.3923,406.8477,77.4548,6.87155,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,947,0,0,
🇸🇰,NoFear1337,0,0,9:55.325,9:55.616,06 May 2024,730,(U),unknown,,,https://www.youtube.com/watch?v=SGv4ZI8oRZs&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=9,9,55,616,595616,596,1,410359,1.451451047,421494,1.413106711,-0.0005,0.6942,8.050046619,42.9108,61.8137,76.8948,6.88558,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,730,0,0,
🇹🇿,Kxpow,0,0,9:54.397,9:55.748,04 Dec 2023,884,(U),5607338791284436984,09,Yes,https://www.youtube.com/watch?v=A7-MF6MUslQ,9,55,748,595748,596,1,410359,1.451772716,465828,1.278901225,-0.0005,0.6427,3.678211706,260.0595,404.6047,76.4767,6.89611,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,884,0,0,
🇭🇷,CroProYT,0,0,9:55.868,9:55.868,14 Oct 2023,935,(U),Unknown,09,Yes,https://www.youtube.com/watch?v=Q7ZSubOMa5Y,9,55,868,595868,596,1,410359,1.452065143,465828,1.279158831,-0.0005,0.6266,3.683981773,252.9645,403.7311,76.0979,6.90570,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
