flag,runner_name,is_wr,is_pb,in_game_time,re_timed_time,date,days_since,src_status,seed,instances(depracated),depracated,link,minutes,seconds,milliseconds,total_milliseconds,total_seconds,rounding,current_wr,normal_time,wr_at_time,normal_time,decay,weight,k,run_score,non_weighted_run_score,current_wr_run_score,dynamic_k,blank,iron_source,has_tnt,enter_type,enter_time,enter_structure1_split,structure_1_time,structure1_type,structure1_split,structure1_exit_time,structure1_structure2_split,structure2_time,structure2_type,structure_2_split,structure2_exit,blaze_rates_string,blaze_rods_dropped,blazes_killed,blaze_rates_decimal,structure2_exit_exit1_split,rods_obtained_pre_exit1,num_exits,exit1_time,stronghold_travel_type,triangulation_split,eyes_thrown,eye_breaks,eyes_left,total_eye_loss,reenter_time,exit_2_split,stronghold_distance,<400,400-1000,1000-1500,1500-2000,200+,exit_2_time,theoretical_blind,nether_split,total_nether,total_ow2,post_blind,structure2_finish_split,structure2_exit_stronghold_split,stronghold_time,portal_room_locator_type,stronghold_split,frames_filled,frames_needed,end_enter_time,end_type,explosives_used,rotations,zero_explosivies,perch_explosives,end_spawn_type,dragon_node,dragon_location,dragon_angle,tower_height,tower,standing_height,end_split,truncated_igt,bastion_type,bastion_route,chests_checked,depracated,bastion_enter_time,bastion_enter_route_start_split,route_start_time,route_split,total_bastion_split,bastion_exit_time,obsidian,string,glowstone,arrows,pearls,crying_obsidian,timeloss 
🇧🇪,boyenn,0,0,9:46.577,9:46.697,09 Mar 2025,419,(U),unknown,,,https://www.youtube.com/watch?v=V12SrHOwNBQ,9,46,697,586697,587,1,410359,1.429716419,421494,1.391946267,-0.0019,0.4511,4,120.1623,128.4561,108.7930,6.20547,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:49.773,9:49.773,18 Nov 2024,530,(U),8995165694867144478,,,https://www.youtube.com/watch?v=OrzWR9MX7RQ&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=96,9,49,773,589773,590,1,410359,1.437212295,421494,1.399244117,-0.0019,0.3653,4,95.2997,115.2000,96.9732,6.43310,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇵🇱,watermelon1708,0,0,9:49.338,9:49.896,15 Aug 2025,260,(U),unknown,,,https://www.youtube.com/watch?v=N1MKoW8JtrU,9,49,896,589896,590,1,410359,1.437512032,410359,1.437512032,-0.0019,0.6102,4,142.8935,96.5186,96.5186,6.44235,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:49.969,9:50.065,13 Nov 2024,535,(U),4962570127198828524,,,https://www.youtube.com/watch?v=6eV5G75VplI&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=93,9,50,65,590065,590,0,410359,1.437923867,421494,1.399936891,-0.0019,0.3619,4,94.2119,113.9876,95.8963,6.45508,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇵🇱,okshey,0,0,9:50.421,9:50.421,15 Nov 2025,168,(U),unknown,,,https://www.youtube.com/watch?v=3ag6jYLEATw,9,50,421,590421,590,0,410359,1.4387914,410359,1.4387914,-0.0019,0.7267,4,169.5828,94.5938,94.5938,6.48197,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,doogile,0,0,9:49.649,9:50.424,12 Sep 2023,963,(U),-1655592444366996481,,,https://www.youtube.com/watch?v=FBTXjli9DBQ,9,50,424,590424,590,0,410359,1.43879871,465828,1.267472114,-0.0019,0.1605,4,62.1753,215.1458,94.5829,6.48220,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:50.463,9:50.463,20 Aug 2023,986,(U),unknown,,,https://www.youtube.com/watch?v=48-PM4b2mhk,9,50,463,590463,590,0,410359,1.438893749,465828,1.267555836,-0.0019,0.1536,4,59.5010,214.9032,94.4409,6.48515,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:49.721,9:50.491,21 Jun 2024,680,(U),-6497843382079027047,,,https://www.youtube.com/watch?v=F8E2ivfO0zk&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=37,9,50,491,590491,590,0,410359,1.438961982,421494,1.400947582,-0.0019,0.2747,4,71.3188,112.2333,94.3390,6.48727,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,doogile,0,0,9:39.067,9:50.542,28 Oct 2023,917,(U),9080996345703823922,,,https://www.youtube.com/watch?v=_V6MkKldJvY,9,50,542,590542,591,1,410359,1.439086263,465828,1.267725427,-0.0019,0.1751,4,67.7997,214.4124,94.1537,6.49113,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:50.665,9:50.665,23 Sep 2024,586,(U),2493200409668593062,,,https://www.youtube.com/watch?v=EEEQo8N6gQU&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=72,9,50,665,590665,591,1,410359,1.439386001,421494,1.401360399,-0.0019,0.3284,4,85.1642,111.5217,93.7078,6.50046,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,doogile,0,0,9:43.048,9:50.671,06 Jun 2023,1061,(U),5486779662085254088,,,https://www.youtube.com/watch?v=GNfBvK-DdeI,9,50,671,590671,591,1,410359,1.439400622,465828,1.268002353,-0.0019,0.1332,4,51.5259,213.6120,93.6860,6.50091,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇨🇦,Aquacorde,0,0,9:50.705,9:50.705,28 May 2025,339,(U),1875131557642639498,,,https://www.youtube.com/watch?v=WHI4EIF361I,9,50,705,590705,591,1,410359,1.439483477,421494,1.401455299,-0.0019,0.5251,4,136.1300,111.3585,93.5630,6.50349,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:48.924,9:50.706,14 Apr 2024,748,(U),unknown,,,https://www.youtube.com/watch?v=sr2kZbeK9UA&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=15,9,50,706,590706,591,1,410359,1.439485914,421494,1.401457672,-0.0019,0.2414,4,62.5836,111.3544,93.5594,6.50357,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,doogile,0,0,9:49.586,9:50.726,23 Jan 2024,830,(U),-584548052417778455,,,https://www.youtube.com/watch?v=ql5yaRF0gCE,9,50,726,590726,591,1,410359,1.439534651,421494,1.401505122,-0.0019,0.2066,4,53.5475,111.2728,93.4871,6.50508,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:50.792,9:50.792,07 Nov 2024,541,(U),7554489611952099407,,,https://www.youtube.com/watch?v=6-ETpuXoEEk&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=91,9,50,792,590792,591,1,410359,1.439695486,421494,1.401661708,-0.0019,0.3578,4,92.6864,111.0040,93.2487,6.51010,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,AndrewCrow,0,0,9:50.666,9:50.833,12 Aug 2025,263,(U),unknown,,,https://www.youtube.com/watch?v=a9jbQgG4J-I,9,50,833,590833,591,1,410359,1.439795399,410359,1.439795399,-0.0019,0.6067,4,141.1822,93.1009,93.1009,6.51321,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇮🇹,drip120,0,1,9:50.878,9:50.878,04 Oct 2023,941,(V),-1789423009707373733,,Yes,https://www.speedrun.com/mc/runs/y6q50l6z,9,50,878,590878,591,1,410359,1.439905059,465828,1.268446723,-0.0019,0.1673,4,64.6303,212.3308,92.9387,6.51663,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:48.795,9:51.150,17 Jun 2025,319,(U),unknown,,,https://www.youtube.com/watch?v=EZF1Z0DG-74,9,51,150,591150,591,0,410359,1.440567893,410359,1.440567893,-0.0019,0.5455,4,126.6599,91.9627,91.9627,6.53734,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:51.158,9:51.158,08 Dec 2025,145,(U),unknown,,,https://www.youtube.com/watch?v=fKGyoMdXDzc&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=156,9,51,158,591158,591,0,410359,1.440587388,410359,1.440587388,-0.0019,0.7592,4,176.2761,91.9341,91.9341,6.53795,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,Dylqn,0,1,9:54.988,9:51.164,01 Aug 2022,1370,(V),-7315821799138863380,,,https://www.speedrun.com/mc/runs/yod43rjm,9,51,164,591164,591,0,410359,1.440602009,517884,1.141498868,-0.0019,0.0741,4,43.6144,420.9225,91.9127,6.53840,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:50.489,9:51.181,20 Mar 2026,43,(U),unknown,,,https://www.youtube.com/watch?v=_SXbQSqj37s&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=173,9,51,181,591181,591,0,410359,1.440643437,410359,1.440643437,-0.0019,0.9215,4,213.9401,91.8519,91.8519,6.53970,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:51.202,9:51.202,09 Oct 2024,570,(U),6786942152196432309,,,https://www.youtube.com/watch?v=qIX6RDLk3Fw&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=79,9,51,202,591202,591,0,410359,1.440694611,421494,1.402634438,-0.0019,0.3386,4,87.4744,109.3432,91.7769,6.54130,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:51.237,9:51.237,04 Sep 2024,605,(U),-5564102044404778436,,,https://www.youtube.com/watch?v=J6913JzSFoI&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=63,9,51,237,591237,591,0,410359,1.440779902,421494,1.402717476,-0.0019,0.3168,4,81.8272,109.2022,91.6520,6.54397,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇮🇹,drip120,0,0,9:49.755,9:51.238,17 Dec 2025,136,(U),unknown,,,https://www.youtube.com/watch?v=wz6HL9sHv3A,9,51,238,591238,591,0,410359,1.440782339,410359,1.440782339,-0.0019,0.7723,4,179.2193,91.6484,91.6484,6.54405,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,AndrewCrow,0,0,9:51.066,9:51.257,09 Jun 2025,327,(U),unknown,,,https://www.youtube.com/watch?v=v8YGkPkyD8w,9,51,257,591257,591,0,410359,1.44082864,421494,1.402764927,-0.0019,0.5372,4,138.7501,109.1217,91.5806,6.54550,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇬🇧,priffie,0,1,9:52.129,9:52.129,06 Apr 2023,1122,(V),-6774371518579710751,12,Yes,https://www.speedrun.com/mc/run/y4g4q23y,9,52,129,592129,592,0,410359,1.442953609,465828,1.271132263,-0.0019,0.1186,4,45.4368,204.6709,88.5055,6.61233,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇩🇰,Bloopy,0,0,9:51.888,9:52.213,01 Dec 2024,517,(U),-585511820718115060,,,https://www.youtube.com/watch?v=NZGdtGg7EMI,9,52,213,592213,592,0,410359,1.443158308,421494,1.405033049,-0.0019,0.3744,4,96.0830,105.3154,88.2129,6.61880,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,doogile,0,0,9:47.627,9:52.339,30 Mar 2025,398,(U),unknown,,,https://www.youtube.com/watch?v=qhwp9ohvjNc,9,52,339,592339,592,0,410359,1.443465356,421494,1.405331986,-0.0019,0.4694,4,120.3568,104.8202,87.7753,6.62852,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇧🇪,boyenn,0,0,9:52.329,9:52.329,02 May 2025,365,(U),unknown,,,https://www.youtube.com/watch?v=d_SBrMIiMm4,9,52,329,592329,592,0,410359,1.443440987,421494,1.405308261,-0.0019,0.4998,4,128.1535,104.8594,87.8099,6.62775,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:50.254,9:52.607,29 Aug 2025,246,(U),unknown,,,https://www.youtube.com/watch?v=1CSaPJ3zD9E,9,52,607,592607,593,1,410359,1.444118443,410359,1.444118443,-0.0019,0.6266,4,144.0786,86.8491,86.8491,6.64922,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:52.674,9:52.674,14 Jul 2023,1023,(U),3311070428506478041,,,https://www.youtube.com/watch?v=0xG_Me1Rz5g,9,52,674,592674,593,1,410359,1.444281714,465828,1.272302223,-0.0019,0.1432,4,54.6387,201.3788,86.6186,6.65441,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:51.200,9:52.693,27 Nov 2024,521,(U),unknown,,,https://www.youtube.com/watch?v=fOaCQDFWOJY&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=14,9,52,693,592693,593,1,410359,1.444328015,421494,1.406171855,-0.0019,0.3716,4,95.0470,103.4367,86.5533,6.65588,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,AndrewCrow,0,0,9:51.787,9:52.736,08 Feb 2025,448,(U),unknown,,,https://www.youtube.com/watch?v=3nU_mEfgpK0,9,52,736,592736,593,1,410359,1.444432802,421494,1.406273873,-0.0019,0.4269,4,109.1563,103.2694,86.4057,6.65921,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:52.350,9:52.741,04 Nov 2025,179,(U),unknown,,,https://www.youtube.com/watch?v=OHpcSW2oLMw,9,52,741,592741,593,1,410359,1.444444986,410359,1.444444986,-0.0019,0.7117,4,163.4905,86.3885,86.3885,6.65960,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,Zylenox,0,1,9:50.003,9:52.982,01 Oct 2022,1309,(X),7341342396448378050,06,Yes,https://www.speedrun.com/mc/run/zgqlvxey,9,52,982,592982,593,1,410359,1.445032277,517884,1.145009307,-0.0019,0.0832,4,48.3760,404.8149,85.5641,6.67829,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,AndrewCrow,0,0,9:51.477,9:53.013,04 Jul 2025,302,(U),unknown,,,https://www.youtube.com/watch?v=CjilClmnXOo,9,53,13,593013,593,0,410359,1.44510782,410359,1.44510782,-0.0019,0.5634,4,129.1816,85.4585,85.4585,6.68070,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇨🇦,Aquacorde,0,0,9:52.194,9:53.340,22 Sep 2024,587,(U),-9213133469295055645,,,https://www.youtube.com/watch?v=WlkQTuuVfUg,9,53,340,593340,593,0,410359,1.445904683,421494,1.407706871,-0.0019,0.3278,4,83.4800,100.9384,84.3493,6.70614,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,AndrewCrow,0,1,9:53.628,9:53.628,09 Mar 2022,1515,(V),-4620186726931781022,,,https://www.speedrun.com/mc/runs/yvq5e58m,9,53,628,593628,594,1,410359,1.446606508,548820,1.081644255,-0.0019,0.0562,4,41.0720,589.7376,83.3803,6.72862,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:52.003,9:53.778,08 Aug 2024,632,(U),-7456900742999053389,,,https://www.youtube.com/watch?v=nJT3-TIU4ak&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=49,9,53,778,593778,594,1,410359,1.446972042,421494,1.408746032,-0.0019,0.3010,4,76.4132,99.2694,82.8786,6.74035,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,AndrewCrow,0,0,9:51.947,9:53.877,28 May 2025,339,(U),unknown,,,https://www.youtube.com/watch?v=f7zANgiWh0A,9,53,877,593877,594,1,410359,1.447213294,421494,1.408980911,-0.0019,0.5251,4,133.2449,98.8947,82.5486,6.74810,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,Zylenox,0,0,9:52.464,9:53.967,08 Jun 2023,1059,(U),unknown,15,Yes,https://www.youtube.com/watch?v=tgOPJWqSS2A,9,53,967,593967,594,1,410359,1.447432614,465828,1.275077926,-0.0019,0.1337,4,50.5835,193.6790,82.2493,6.75516,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:54.420,9:54.420,03 Jul 2024,668,(U),unknown,,,https://www.youtube.com/watch?v=wLSjADbTw0g&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=11,9,54,420,594420,594,0,410359,1.448536525,421494,1.410269185,-0.0019,0.2811,4,71.0535,96.8555,80.7542,6.79077,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,doogile,0,0,9:48.840,9:54.481,30 Nov 2023,884,(U),984680660246125124,,,https://www.youtube.com/watch?v=o4MQAI-5dNk,9,54,481,594481,594,0,410359,1.448685176,465828,1.276181337,-0.0019,0.1864,4,70.2926,190.6619,80.5542,6.79558,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:53.575,9:54.586,23 May 2024,709,(U),891404935747886516,,,https://www.youtube.com/watch?v=Jej0PF9SsMc&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=22,9,54,586,594586,595,1,410359,1.448941049,421494,1.410663022,-0.0019,0.2600,4,65.6551,96.2376,80.2109,6.80386,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,doogile,0,0,9:53.274,9:54.737,30 Apr 2023,1098,(U),8647590348212055728,,,https://www.youtube.com/watch?v=LCDb8vZEG8M,9,54,737,594737,595,1,410359,1.44930902,465828,1.276730896,-0.0019,0.1242,4,46.7280,189.1687,79.7188,6.81579,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,1,9:48.928,9:54.790,17 Aug 2023,989,(V),4841977551772325086,,,https://www.speedrun.com/mc/runs/zx3pxk8z,9,54,790,594790,595,1,410359,1.449438175,465828,1.276844672,-0.0019,0.1527,4,57.4599,188.8603,79.5466,6.81998,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,AndrewCrow,0,0,9:52.821,9:54.803,26 May 2025,341,(U),unknown,,,https://www.youtube.com/watch?v=26-ceURSKcg,9,54,803,594803,595,1,410359,1.449469854,421494,1.411177858,-0.0019,0.5231,4,131.9148,95.4337,79.5044,6.82101,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:51.595,9:55.093,04 Nov 2023,910,(U),unknown,,,https://www.youtube.com/watch?v=6XR2MBsNb6k&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=3,9,55,93,595093,595,0,410359,1.450176553,465828,1.277495127,-0.0019,0.1775,4,66.6297,187.1025,78.5668,6.84398,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇵🇱,watermelon1708,0,0,9:55.102,9:55.102,09 Nov 2025,174,(U),unknown,,,https://www.youtube.com/watch?v=ZPS7AydV7hs,9,55,102,595102,595,0,410359,1.450198485,410359,1.450198485,-0.0019,0.7185,4,162.4473,78.5378,78.5378,6.84469,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:55.288,9:55.288,11 Sep 2024,598,(U),-7383229006023208125,,,https://www.youtube.com/watch?v=hsEjtrLyOUM&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=68,9,55,288,595288,595,0,410359,1.450651746,421494,1.412328527,-0.0019,0.3210,4,80.6885,93.6530,77.9406,6.85946,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:55.440,9:55.440,02 Oct 2023,943,(U),unknown,,,https://www.youtube.com/watch?v=wSvd77nUE5w,9,55,440,595440,595,0,410359,1.451022154,465828,1.278240037,-0.0019,0.1667,4,62.4345,185.1003,77.4548,6.87155,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:55.325,9:55.616,06 May 2024,726,(U),unknown,,,https://www.youtube.com/watch?v=SGv4ZI8oRZs&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=9,9,55,616,595616,596,1,410359,1.451451047,421494,1.413106711,-0.0019,0.2517,4,63.1298,92.4611,76.8948,6.88558,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇹🇿,Kxpow,0,0,9:54.397,9:55.748,04 Dec 2023,880,(U),5607338791284436984,09,Yes,https://www.youtube.com/watch?v=A7-MF6MUslQ,9,55,748,595748,596,1,410359,1.451772716,465828,1.278901225,-0.0019,0.1879,4,70.2282,183.3328,76.4767,6.89611,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,doogile,0,0,9:54.943,9:55.997,03 Mar 2024,790,(U),-6539725761091483883,,,https://www.youtube.com/watch?v=xPmNTEmWuPM,9,55,997,595997,596,1,410359,1.452379502,421494,1.414010638,-0.0019,0.2229,4,55.7588,91.0891,75.6922,6.91602,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
